"TOA5","CR1000XSeries","CR1000X","45775","CR1000X.Std.06.01","CPU:ENSEGID_WS_V2_bis.CR1X","8430","Table1"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Avg","WindDir","WS_ms_Avg","WSDiag","SmplsF","Diag1F","Diag2F","Diag4F","Diag8F","Diag9F","Diag10F","NNDF","AirTC_Avg","RH_Max","RH_Min","RH","BV_BP_Avg","BV_Temp_Avg","BV_Qual_Min","Rain_mm_Tot","RCorr_mm_Tot","SR01Up_Avg","SR01Dn_Avg","IR01Up_Avg","IR01Dn_Avg","NR01TC_Avg","NR01TK_Avg","NetRs_Avg","NetRl_Avg","Albedo_Avg","UpTot_Avg","DnTot_Avg","NetTot_Avg","IR01UpCo_Avg","IR01DnCo_Avg","quant_NTR","quant_total_NTR","collecteur_TR","collecteur_NTR","temp_cell","etat_chauff","etat"
"TS","RN","Volts","Deg C","degrees","meters/second","unitless","","","","","","","","","Deg C","%","%","%","hPa","deg C","unitless","mm","","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","K","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","mm","mm","mm","mm","degC","None","None"
"","","Min","Avg","Smp","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Max","Min","Smp","Avg","Avg","Min","Tot","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-07-15 05:18:00",444,12.8,21.22,235,1.165,0,1,0,0,0,0,0,0,0,21.54,74.95,74.3,74.95,1007.85,20.48,6.62,0,0,11.93,4.045,-15.96,5.804,21.36,294.5,7.888,-21.76,0.339,-4.026,9.85,-13.87,410.6,432.3,0,7.13,133.9,133.9,22.1,255,0
"2023-07-15 05:24:00",445,12.8,21.25,250,0.997,0,1,0,0,0,0,0,0,0,21.48,76.33,75.12,76.33,1007.9,20.52,6.62,0,0,14.61,4.501,-16.37,5.88,21.36,294.5,10.11,-22.25,0.309,-1.761,10.38,-12.14,410.2,432.4,0,7.13,133.9,133.9,22.2,255,0
"2023-07-15 05:30:00",446,12.81,21.28,259,0.912,0,1,0,0,0,0,0,0,0,21.42,76.31,75.8,76.31,1007.9,20.56,6.62,0,0,14.2,4.41,-16.36,6.077,21.34,294.5,9.79,-22.43,0.311,-2.151,10.49,-12.64,410.1,432.6,0,7.13,133.9,133.9,22,255,0
"2023-07-15 05:36:00",447,12.81,21.31,226,0.797,0,1,0,0,0,0,0,0,0,21.4,77.26,75.69,77.26,1007.9,20.6,6.62,0,0,16.18,4.91,-16.61,6.293,21.34,294.5,11.27,-22.9,0.304,-0.426,11.2,-11.63,409.8,432.7,0,7.13,133.9,133.9,21.7,255,0
"2023-07-15 05:42:00",448,12.82,21.33,256,1.157,0,1,0,0,0,0,0,0,0,21.33,77.45,77.09,77.43,1007.9,20.63,6.63,0,0,19.92,5.689,-16.76,6.493,21.3,294.5,14.23,-23.26,0.286,3.154,12.18,-9.03,409.5,432.7,0,7.13,133.9,133.9,22.1,255,0
"2023-07-15 05:48:00",449,12.82,21.35,239,1.198,0,1,0,0,0,0,0,0,0,21.31,77.69,76.91,76.91,1007.992,20.65,6.62,0,0,18.19,5.344,-16.06,6.796,21.3,294.4,12.85,-22.86,0.294,2.127,12.14,-10.01,410.1,433,0,7.13,133.9,133.9,22,255,0
"2023-07-15 05:54:00",450,12.83,21.37,250,1.074,0,1,0,0,0,0,0,0,0,21.33,77.16,76.71,77.13,1008,20.67,6.62,0,0,20.4,5.861,-16.44,7.017,21.31,294.5,14.54,-23.46,0.287,3.954,12.88,-8.92,409.9,433.3,0,7.13,133.9,133.9,22.1,255,0
"2023-07-15 06:00:00",451,12.83,21.39,266,0.948,0,1,0,0,0,0,0,0,0,21.39,77.16,76.84,76.84,1008,20.7,6.63,0,0,21.59,6.216,-15.91,7.27,21.35,294.5,15.37,-23.18,0.288,5.674,13.49,-7.812,410.6,433.8,0,7.13,133.9,133.9,22.1,255,0
"2023-07-15 06:06:00",452,12.84,21.41,267,1.145,0,1,0,0,0,0,0,0,0,21.4,76.7,76.31,76.55,1008,20.72,6.62,0,0,23.16,6.496,-15.02,7.272,21.38,294.5,16.66,-22.29,0.281,8.14,13.77,-5.626,411.7,434,0,7.13,133.9,133.9,22.3,255,0
"2023-07-15 06:12:00",453,12.83,21.43,245,1.233,0,1,0,0,0,0,0,0,0,21.4,76.5,73.14,75.18,1008.017,20.76,6.62,0,0,22.22,6.39,-14.43,6.722,21.39,294.5,15.83,-21.15,0.288,7.786,13.11,-5.326,412.3,433.5,0,7.13,133.9,133.9,21.8,255,0
"2023-07-15 06:18:00",454,12.86,21.46,237,0.782,0,1,0,0,0,0,0,0,0,21.4,75.9,75.26,75.31,1008.1,20.79,6.62,0,0,27.62,7.903,-15,7.06,21.37,294.5,19.72,-22.06,0.287,12.62,14.96,-2.34,411.6,433.7,0,7.13,133.9,133.9,22.3,255,0
"2023-07-15 06:24:00",455,12.88,21.48,238,0.74,0,1,0,0,0,0,0,0,0,21.43,76.13,75.08,75.08,1008.083,20.8,6.62,0,0,35.42,10.15,-15.64,7.792,21.4,294.6,25.27,-23.43,0.287,19.78,17.94,1.84,411.2,434.6,0,7.13,133.8,133.9,22.3,255,0
"2023-07-15 06:30:00",456,12.98,21.51,231,1.081,0,1,0,0,0,0,0,0,0,21.43,74.91,74.47,74.53,1007.917,20.82,6.62,0,0,51.98,13.95,-18.44,8.47,21.43,294.6,38.02,-26.91,0.268,33.53,22.42,11.11,408.5,435.4,0,7.13,133.8,133.8,21.8,255,0
"2023-07-15 06:36:00",457,12.95,21.54,204,1.343,0,1,0,0,0,0,0,0,0,21.33,75.06,74.42,74.8,1007.9,20.86,6.62,0,0,35.03,9.24,-17.78,7.589,21.4,294.5,25.8,-25.37,0.264,17.25,16.83,0.425,409,434.4,0,7.13,133.8,133.8,22.1,255,0
"2023-07-15 06:42:00",458,12.94,21.57,232,1.271,0,1,0,0,0,0,0,0,0,21.31,75.37,74.73,75.37,1007.9,20.9,6.62,0,0,37.3,9.83,-17.31,7.883,21.38,294.5,27.47,-25.19,0.264,19.99,17.71,2.273,409.4,434.6,0,7.13,133.8,133.8,22.3,255,0
"2023-07-15 06:48:00",459,13,21.59,236,1.412,0,1,0,0,0,0,0,0,0,21.31,75.57,75.22,75.57,1008,20.94,6.63,0,0,62.27,16.19,-17.06,9.37,21.39,294.5,46.08,-26.43,0.26,45.21,25.56,19.65,409.7,436.1,0,7.13,133.8,133.8,22.2,255,0
"2023-07-15 06:54:00",460,13.14,21.62,254,1.923,0,1,0,0,0,0,0,0,0,21.3,75.95,75.61,75.95,1008.05,20.99,6.62,0,0,76.8,19.82,-17.5,10.16,21.42,294.6,56.98,-27.65,0.258,59.3,29.97,29.33,409.4,437.1,0,7.13,133.8,133.8,22.2,255,0
"2023-07-15 07:00:00",461,13.38,21.65,208,0.965,0,1,0,0,0,0,0,0,0,21.17,77.37,76.35,77.37,1008.1,21.05,6.63,0,0,79.8,20.6,-17.54,11.62,21.42,294.6,59.2,-29.17,0.258,62.25,32.22,30.03,409.4,438.5,0,7.13,133.8,133.8,22.3,255,0
"2023-07-15 07:06:00",462,13.4,21.69,245,1.187,0,1,0,0,0,0,0,0,0,21.22,78.69,77.42,78.67,1008.133,21.12,6.62,0,0,75.39,19.48,-17.39,11.42,21.54,294.7,55.9,-28.81,0.258,58,30.9,27.1,410.2,439,0,7.13,133.8,133.8,21.9,255,0
"2023-07-15 07:12:00",463,13.41,21.74,223,1.337,0,1,0,0,0,0,0,0,0,21.12,79.76,78.95,79.7,1008.233,21.21,6.63,0,0,90,22.76,-16.98,12.24,21.51,294.7,67.24,-29.21,0.253,73.02,35,38.02,410.4,439.7,0,7.13,133.8,133.8,21.3,255,0
"2023-07-15 07:18:00",464,13.53,21.79,237,1.682,0,1,0,0,0,0,0,0,0,21.08,80.1,79.21,80.1,1008.3,21.29,6.63,0,0,88,21.83,-16.97,12.54,21.48,294.6,66.18,-29.51,0.248,71.03,34.36,36.67,410.3,439.8,0,7.13,133.8,133.8,21.6,255,0
"2023-07-15 07:24:00",465,13.55,21.84,249,1.106,0,1,0,0,0,0,0,0,0,21.04,80.9,80.2,80.9,1008.3,21.36,6.63,0,0,88.3,22.12,-16.38,13.45,21.47,294.6,66.14,-29.83,0.251,71.88,35.57,36.3,410.8,440.6,0,7.13,133.8,133.8,22.3,255,0
"2023-07-15 07:30:00",466,13.6,21.88,251,1.722,0,1,0,0,0,0,0,0,0,21.08,80.6,78.92,78.92,1008.3,21.43,6.62,0,0,99.5,24.99,-16.34,14.13,21.51,294.7,74.51,-30.47,0.251,83.2,39.12,44.04,411.1,441.6,0,7.13,133.8,133.8,22.4,255,0
"2023-07-15 07:36:00",467,13.6,21.92,276,1.228,0,1,0,0,0,0,0,0,0,21.1,78.93,78.41,78.58,1008.3,21.49,6.64,0,0,85.3,21.24,-16.34,13.87,21.55,294.7,64.07,-30.22,0.249,68.96,35.11,33.85,411.3,441.5,0,7.13,133.8,133.8,22.3,255,0
"2023-07-15 07:42:00",468,13.5,21.97,227,1.546,0,1,0,0,0,0,0,0,0,21.21,77.95,77.39,77.81,1008.358,21.56,6.63,0,0,69.42,16.87,-16.25,12.9,21.59,294.7,52.55,-29.14,0.242,53.17,29.77,23.4,411.6,440.8,0,7.13,133.8,133.8,22.2,255,0
"2023-07-15 07:48:00",469,13.36,22.01,252,1.737,0,1,0,0,0,0,0,0,0,21.26,78.16,77.5,78.16,1008.483,21.6,6.63,0,0,45.83,10.62,-15.65,11.02,21.53,294.7,35.21,-26.68,0.232,30.17,21.64,8.53,411.9,438.6,0,7.13,133.8,133.8,22.1,255,0
"2023-07-15 07:54:00",470,13.26,22.03,234,1.657,0,1,0,0,0,0,0,0,0,21.16,79.2,78.26,79.2,1008.583,21.61,6.63,0,0,31.48,7.039,-14.86,10,21.36,294.5,24.44,-24.86,0.224,16.62,17.04,-0.414,411.7,436.6,0,7.13,133.8,133.8,21.8,255,0
"2023-07-15 08:00:00",471,13.25,22.01,252,1.597,0,1,0,0,0,0,0,0,0,21.13,79.42,79.01,79.21,1008.517,21.57,6.63,0,0,44.37,10.59,-15.05,10.84,21.29,294.4,33.78,-25.89,0.239,29.32,21.44,7.886,411.1,437,0,7.13,133.8,133.8,22.4,255,0
"2023-07-15 08:06:00",472,13.31,21.99,235,1.971,0,1,0,0,0,0,0,0,0,21.13,79.99,79.15,79.99,1008.517,21.51,6.63,0,0,53.37,12.91,-14.77,10.74,21.26,294.4,40.46,-25.51,0.242,38.61,23.66,14.95,411.2,436.7,0,7.13,133.8,133.8,21.2,255,0
"2023-07-15 08:12:00",473,13.5,21.95,240,1.695,0,1,0,0,0,0,0,0,0,21.13,80.5,79.76,79.99,1008.508,21.45,6.63,0,0,58.64,14.98,-14.54,10.21,21.22,294.4,43.66,-24.75,0.256,44.1,25.19,18.91,411.2,436,0,7.13,133.8,133.8,22.2,255,0
"2023-07-15 08:18:00",474,13.46,21.92,233,2.022,0,1,0,0,0,0,0,0,0,21.08,81.4,80.1,81.4,1008.625,21.35,6.62,0,0,56.38,13.92,-13.29,9.99,21.13,294.3,42.46,-23.29,0.247,43.09,23.92,19.18,411.9,435.2,0,7.13,133.8,133.8,22,255,0
"2023-07-15 08:24:00",475,13.31,21.87,260,2.008,0,1,0,0,0,0,0,0,0,20.92,84.2,81.3,84.2,1008.8,21.24,6.63,0,0,45.83,11.87,-10.95,8.2,20.87,294,33.95,-19.15,0.261,34.87,20.07,14.8,412.8,431.9,0,7.13,133.8,133.8,22.2,255,0
"2023-07-15 08:30:00",476,13.6,21.8,237,1.939,0,1,0,0,0,0,0,0,0,20.64,88.3,84.2,87.6,1008.85,21.09,6.63,0,0,70.82,17.18,-6.936,8.71,20.49,293.6,53.64,-15.65,0.242,63.88,25.89,37.99,414.6,430.3,0.05,7.18,133.9,133.8,22.6,255,0
"2023-07-15 08:36:00",477,13.29,21.68,244,2.328,0,1,0,0,0,0,0,0,0,20.16,91.8,87.5,91.8,1009.042,20.9,6.63,0.2,0.202,41.76,10.55,-4.06,8.29,19.91,293.1,31.21,-12.35,0.265,37.7,18.84,18.86,414.2,426.5,0.09,7.26,134,133.9,22.4,255,0
"2023-07-15 08:42:00",478,13.3,21.49,15,1.404,0,1,0,0,0,0,0,0,0,19.86,92.8,90.2,90.8,1009.142,20.68,6.62,0.1,0.101,108.3,24.84,-3.44,10.47,19.61,292.8,83.4,-13.91,0.234,104.8,35.31,69.53,413.1,427,0.21,7.47,134.2,134.1,22.2,255,0
"2023-07-15 08:48:00",479,13.61,21.28,239,1.589,0,1,0,0,0,0,0,0,0,19.6,91.8,89.9,91.3,1009.175,20.46,6.63,0.1,0.101,152.3,34.65,-3.994,13.46,19.49,292.6,117.6,-17.46,0.228,148.3,48.12,100.2,411.8,429.3,0.08,7.56,134.2,134.2,22.3,255,0
"2023-07-15 08:54:00",480,13.63,21.09,205,1.746,0,1,0,0,0,0,0,0,0,19.48,91.7,89.2,89.2,1009.242,20.28,6.63,0,0,201.1,46.29,-4.103,14.75,19.46,292.6,154.8,-18.85,0.23,197,61.04,136,411.6,430.4,0,7.56,134.2,134.2,22.3,255,0
"2023-07-15 09:00:00",481,13.62,20.95,247,1.027,0,1,0,0,0,0,0,0,0,19.52,91.5,89.8,90.4,1009.3,20.15,6.63,0,0,232.7,53.46,-4.939,17.1,19.65,292.8,179.2,-22.04,0.23,227.8,70.56,157.2,411.8,433.9,0,7.56,134.2,134.2,22,255,0
"2023-07-15 09:06:00",482,13.63,20.89,232,0.917,0,1,0,0,0,0,0,0,0,19.75,92,90.2,90.8,1009.3,20.13,6.62,0,0,242.7,55.88,-5.618,18.43,20.01,293.2,186.9,-24.05,0.23,237.1,74.3,162.8,413.2,437.2,0,7.56,134.2,134.2,21.7,255,0
"2023-07-15 09:12:00",483,13.61,20.91,253,1.667,0,1,0,0,0,0,0,0,0,19.92,89.2,87,88.1,1009.3,20.21,6.62,0,0,196.7,45.91,-6.468,15.55,20.2,293.3,150.8,-22.02,0.233,190.2,61.47,128.8,413.4,435.4,0,7.56,134.2,134.2,21.9,255,0
"2023-07-15 09:18:00",484,13.63,20.96,234,1.909,0,1,0,0,0,0,0,0,0,19.9,88.8,86.2,88.8,1009.333,20.29,6.63,0,0,211.4,50.13,-6.869,14.57,20.18,293.3,161.3,-21.44,0.237,204.6,64.7,139.9,412.9,434.3,0,7.56,134.2,134.2,21.7,255,0
"2023-07-15 09:24:00",485,13.63,21.01,247,2.248,0,1,0,0,0,0,0,0,0,20.08,89.1,84.5,84.5,1009.4,20.38,6.62,0,0,242.4,57.93,-7.592,15.81,20.36,293.5,184.5,-23.4,0.239,234.8,73.74,161.1,413.2,436.6,0,7.56,134.2,134.2,21.8,255,0
"2023-07-15 09:30:00",486,13.63,21.08,222,1.698,0,1,0,0,0,0,0,0,0,20.21,85.6,84.1,85.2,1009.483,20.52,6.62,0,0,254,60.84,-7.952,16.81,20.52,293.7,193.2,-24.76,0.239,246.1,77.65,168.4,413.8,438.5,0,7.56,134.2,134.2,21.8,255,0
"2023-07-15 09:36:00",487,13.63,21.17,195,1.986,0,1,0,0,0,0,0,0,0,20.34,85.1,83.5,84.9,1009.6,20.71,6.63,0,0,137.4,32.97,-8.02,13.24,20.59,293.7,104.5,-21.26,0.24,129.4,46.21,83.2,414.1,435.3,0,7.56,134.2,134.2,21.9,255,0
"2023-07-15 09:42:00",488,13.53,21.24,231,2.508,0,1,0,0,0,0,0,0,0,20.38,85.4,82.7,82.7,1009.825,20.83,6.62,0,0,69.16,17.11,-7.497,10.22,20.45,293.6,52.05,-17.72,0.25,61.67,27.34,34.33,413.8,431.5,0,7.56,134.2,134.2,22,255,0
"2023-07-15 09:48:00",489,13.55,21.26,253,2.343,0,1,0,0,0,0,0,0,0,20.26,84.9,82.8,84.9,1010.1,20.82,6.62,0,0,80.1,19.38,-6.507,8.18,20.15,293.3,60.67,-14.68,0.243,73.55,27.56,45.99,413.1,427.8,0,7.56,134.2,134.2,22,255,0
"2023-07-15 09:54:00",490,13.63,21.2,245,3.222,0,1,0,0,0,0,0,0,0,19.8,90.2,84.5,90.2,1010.192,20.69,6.62,0.2,0.202,172.7,38.49,-3.776,10.76,19.54,292.7,134.2,-14.54,0.223,168.9,49.24,119.7,412.4,426.9,0,7.56,134.3,134.2,21.9,255,0
"2023-07-15 10:00:00",491,13.63,21.09,260,2.11,0,1,0,0,0,0,0,0,0,19.61,92.5,86.2,86.2,1010.108,20.47,6.62,0,0,365,80.6,-5.735,18.48,19.49,292.6,284.5,-24.22,0.22,359.3,99,260.3,410.1,434.3,0.17,7.73,134.3,134.3,21.9,255,0
"2023-07-15 10:06:00",492,13.63,21.02,211,2.008,0,1,0,0,0,0,0,0,0,19.9,89.8,87,87.2,1010.017,20.39,6.63,0,0,429.1,96.3,-7.525,22.55,19.95,293.1,332.8,-30.08,0.224,421.6,118.8,302.8,410.9,441,0.02,7.75,134.4,134.4,21.9,255,0
"2023-07-15 10:12:00",493,13.63,21.08,20,1.797,0,1,0,0,0,0,0,0,0,20.35,89.8,79.85,79.85,1010,20.53,6.63,0,0,522.9,119.3,-10.42,27.04,20.8,293.9,403.6,-37.46,0.228,512.5,146.3,366.2,412.9,450.4,0,7.75,134.3,134.4,21.8,255,0
"2023-07-15 10:18:00",494,13.63,21.28,241,1.537,0,1,0,0,0,0,0,0,0,20.57,84.1,78.82,81.6,1010.1,20.87,6.63,0,0,288.1,67.35,-9.36,20.42,20.94,294.1,220.7,-29.77,0.234,278.7,87.8,191,414.8,444.6,0,7.75,134.3,134.3,21.9,255,0
"2023-07-15 10:24:00",495,13.63,21.46,241,2.483,0,1,0,0,0,0,0,0,0,20.67,82.5,77.34,79.35,1010.2,21.12,6.63,0,0,215,50.71,-9.6,15.77,20.9,294,164.3,-25.37,0.236,205.4,66.48,138.9,414.3,439.7,0,7.75,134.3,134.3,21.9,255,0
"2023-07-15 10:30:00",496,13.63,21.58,273,2.452,0,1,0,0,0,0,0,0,0,20.59,81.9,79.33,79.77,1010.383,21.25,6.64,0,0,244.6,57.56,-8.72,16.03,20.66,293.8,187,-24.75,0.236,235.8,73.59,162.3,413.8,438.6,0,7.75,134.3,134.3,22,255,0
"2023-07-15 10:36:00",497,13.64,21.63,232,1.778,0,1,0,0,0,0,0,0,0,20.7,82.8,79.44,82.8,1010.542,21.28,6.64,0.1,0.101,243.6,57.09,-7.571,16.16,20.7,293.9,186.5,-23.73,0.235,236,73.25,162.8,415.2,438.9,0,7.75,134.3,134.3,21.9,255,0
"2023-07-15 10:42:00",498,13.63,21.65,211,1.927,0,1,0,0,0,0,0,0,0,20.81,85,81.1,82.9,1010.583,21.25,6.63,0,0,448.8,104.5,-7.305,22.49,21,294.1,344.3,-29.8,0.233,441.5,127,314.5,417.2,447,0,7.75,134.3,134.3,22.1,255,0
"2023-07-15 10:48:00",499,13.64,21.74,258,1.984,0,1,0,0,0,0,0,0,0,20.9,84.8,82.3,84.7,1010.6,21.33,6.62,0,0,381.9,87.4,-6.883,20.97,21.16,294.3,294.5,-27.85,0.229,375,108.3,266.7,418.5,446.4,0,7.75,134.3,134.3,22,255,0
"2023-07-15 10:54:00",500,13.62,21.86,236,1.744,0,1,0,0,0,0,0,0,0,20.94,86.6,81.3,82.4,1010.592,21.48,6.63,0,0,261,60.67,-8.62,18.89,21.29,294.4,200.4,-27.51,0.233,252.4,79.55,172.9,417.5,445.1,0,7.75,134.3,134.3,21.3,255,0
"2023-07-15 11:00:00",501,13.63,21.96,217,2.849,0,1,0,0,0,0,0,0,0,20.84,84.8,81,84.8,1010.7,21.58,6.63,0,0,152.1,36.58,-7.27,13.9,20.98,294.1,115.5,-21.17,0.241,144.8,50.48,94.4,417.1,438.3,0,7.75,134.3,134.3,21.6,255,0
"2023-07-15 11:06:00",502,13.63,21.98,235,2.343,0,1,0,0,0,0,0,0,0,20.67,83.9,82.5,83.1,1010.75,21.51,6.64,0,0,223.1,51.65,-6.758,13.85,20.72,293.9,171.4,-20.61,0.232,216.3,65.51,150.8,416.1,436.7,0,7.75,134.3,134.3,22.2,255,0
"2023-07-15 11:12:00",503,13.63,21.92,241,2.485,0,1,0,0,0,0,0,0,0,20.3,86.4,79.77,79.77,1010.85,21.36,6.63,0,0,126.8,29.82,-6.061,11.47,20.21,293.4,97,-17.53,0.236,120.7,41.29,79.45,413.9,431.4,0,7.75,134.3,134.3,22.6,255,0
"2023-07-15 11:18:00",504,13.62,21.78,197,2.059,0,1,0,0,0,0,0,0,0,19.8,82,79.04,79.48,1010.9,21.11,6.63,0,0,183.4,43.09,-8.01,12.24,19.68,292.8,140.4,-20.25,0.235,175.4,55.34,120.1,408.9,429.2,0,7.75,134.3,134.3,22.6,255,0
"2023-07-15 11:24:00",505,13.64,21.57,246,1.497,0,1,0,0,0,0,0,0,0,19.78,82.5,80.2,81.8,1010.767,20.79,6.63,0,0,279.2,65.51,-9.35,17.83,19.84,293,213.7,-27.18,0.235,269.9,83.3,186.5,408.5,435.6,0,7.75,134.3,134.3,22.3,255,0
"2023-07-15 11:30:00",506,13.63,21.42,252,2.363,0,1,0,0,0,0,0,0,0,20.02,80.6,76.67,76.67,1010.875,20.58,6.63,0,0,178.7,42.48,-11.16,14.73,20.13,293.3,136.2,-25.89,0.238,167.6,57.21,110.3,408.3,434.2,0,7.75,134.3,134.3,22.2,255,0
"2023-07-15 11:36:00",507,13.63,21.32,205,2.715,0,1,0,0,0,0,0,0,0,19.94,77.59,76.41,76.59,1011.033,20.44,6.63,0,0,100.4,23.92,-11.76,10.31,19.93,293.1,76.44,-22.07,0.239,88.6,34.23,54.38,406.6,428.6,0,7.75,134.3,134.3,22.2,255,0
"2023-07-15 11:42:00",508,13.63,21.2,276,1.87,0,1,0,0,0,0,0,0,0,19.73,79.35,76.53,78.91,1011.258,20.27,6.63,0,0,191.6,45.93,-10.83,12.85,19.72,292.9,145.7,-23.68,0.242,180.8,58.78,122,406.3,430,0,7.75,134.3,134.3,22.3,255,0
"2023-07-15 11:48:00",509,13.63,21.09,250,1.277,0,1,0,0,0,0,0,0,0,20.18,83.9,78.36,79.15,1011.058,20.16,6.62,0,0,573.5,133.5,-11.97,27.13,20.46,293.6,440,-39.1,0.233,561.5,160.7,400.8,409.4,448.5,0,7.75,134.3,134.3,22.2,255,0
"2023-07-15 11:54:00",510,13.64,21.15,229,0.993,0,1,0,0,0,0,0,0,0,20.91,84,77.96,78.37,1010.908,20.38,6.62,0,0,734.9,173.3,-19.41,34.71,21.66,294.8,561.6,-54.12,0.236,715.5,208,507.5,408.9,463,0,7.75,134.3,134.3,22.2,255,0
"2023-07-15 12:00:00",511,13.63,21.44,247,1.603,0,1,0,0,0,0,0,0,0,21.52,79.87,69.77,73.22,1010.8,20.93,6.64,0,0,581.8,139.5,-24.23,28.51,22.45,295.6,442.3,-52.74,0.24,557.5,168,389.5,408.7,461.5,0,7.75,134.3,134.3,20.8,255,0
"2023-07-15 12:06:00",512,13.61,21.84,260,2.1,0,1,0,0,0,0,0,0,0,21.53,75.53,69.24,72.12,1010.917,21.5,6.64,0,0,379.4,92.6,-18.51,24.29,22.49,295.6,286.9,-42.8,0.244,360.9,116.8,244.1,414.6,457.4,0,7.75,134.3,134.3,21.2,255,0
"2023-07-15 12:12:00",513,13.6,22.21,225,1.427,0,1,0,0,0,0,0,0,0,21.31,72,70.14,72,1011.067,21.92,6.64,0,0,261.4,63.24,-16.89,20.12,22.05,295.2,198.2,-37.01,0.242,244.5,83.4,161.1,413.7,450.7,0,7.75,134.3,134.3,22,255,0
"2023-07-15 12:18:00",514,13.61,22.47,243,2.698,0,1,0,0,0,0,0,0,0,21.17,72.66,70.85,71.9,1011.167,22.2,6.64,0,0,186,44.53,-16.49,15.73,21.72,294.9,141.4,-32.22,0.239,169.5,60.26,109.2,412.2,444.4,0,7.75,134.2,134.2,22.7,255,0
"2023-07-15 12:24:00",515,13.6,22.6,243,2.426,0,1,0,0,0,0,0,0,0,20.75,74.33,71.78,73.49,1011.2,22.32,6.65,0,0,158.9,37.92,-15.49,14.01,21.09,294.2,121,-29.5,0.239,143.4,51.92,91.5,409.5,439,0,7.75,134.2,134.2,22.8,255,0
"2023-07-15 12:30:00",516,13.6,22.59,208,1.883,0,1,0,0,0,0,0,0,0,20.69,76.52,73.52,76.36,1011.117,22.26,6.64,0,0,218.1,53.13,-14.64,16.36,20.93,294.1,164.9,-31,0.244,203.4,69.49,133.9,409.4,440.4,0,7.75,134.2,134.2,22.4,255,0
"2023-07-15 12:36:00",517,13.6,22.54,230,1.749,0,1,0,0,0,0,0,0,0,20.83,75.83,74.53,74.96,1011.1,22.14,6.63,0,0,220.5,53.96,-15.32,18.01,21.08,294.2,166.5,-33.33,0.245,205.2,71.97,133.2,409.6,443,0,7.75,134.2,134.2,22.2,255,0
"2023-07-15 12:42:00",518,13.6,22.49,260,1.862,0,1,0,0,0,0,0,0,0,20.8,77.21,74.04,74.04,1011.1,22.06,6.64,0,0,203.3,49.35,-15.9,16.93,21.13,294.3,154,-32.83,0.243,187.4,66.28,121.1,409.3,442.2,0,7.75,134.2,134.2,22.9,255,0
"2023-07-15 12:48:00",519,13.6,22.47,266,1.911,0,1,0,0,0,0,0,0,0,20.78,76.23,74.53,74.6,1011.175,22.03,6.63,0,0,205,49.7,-16.46,17.4,21.18,294.3,155.3,-33.86,0.243,188.5,67.1,121.4,409,442.9,0,7.75,134.2,134.2,22.8,255,0
"2023-07-15 12:54:00",520,13.6,22.45,262,2.247,0,1,0,0,0,0,0,0,0,20.81,76.32,74.47,76.32,1011.358,22.04,6.63,0,0,232,56.85,-17.15,17.23,21.19,294.3,175.1,-34.38,0.245,214.8,74.08,140.7,408.4,442.8,0,7.75,134.2,134.2,22.5,255,0
"2023-07-15 13:00:00",521,13.59,22.46,262,1.592,0,1,0,0,0,0,0,0,0,21.14,76.51,73.78,74.14,1011.208,22.07,6.64,0,0,357.4,88.7,-19.22,24.59,21.71,294.9,268.8,-43.81,0.248,338.2,113.3,225,409.4,453.2,0,7.75,134.2,134.2,22.7,255,0
"2023-07-15 13:06:00",522,13.57,22.54,248,1.856,0,1,0,0,0,0,0,0,0,21.27,76.9,74.34,75.69,1011.2,22.26,6.63,0,0,324.9,80.2,-20.34,23.71,21.98,295.1,244.7,-44.05,0.247,304.6,103.9,200.7,409.8,453.9,0,7.75,134.2,134.2,23.2,255,0
"2023-07-15 13:12:00",523,13.57,22.7,282,1.723,0,1,0,0,0,0,0,0,0,21.53,77.17,73.83,73.83,1011.2,22.53,6.64,0,0,344.4,85.1,-22.43,25.62,22.37,295.5,259.3,-48.05,0.247,322,110.7,211.2,410,458,0,7.75,134.1,134.2,23.1,255,0
"2023-07-15 13:18:00",524,13.57,22.91,231,2.158,0,1,0,0,0,0,0,0,0,21.76,74.98,71.9,74.98,1011.2,22.86,6.64,0,0,341,83.7,-23.75,24.23,22.63,295.8,257.2,-47.98,0.246,317.2,108,209.2,410.2,458.2,0,7.75,134.1,134.1,23.3,255,0
"2023-07-15 13:24:00",525,13.56,23.13,239,1.787,0,1,0,0,0,0,0,0,0,21.89,75.71,71.93,72.03,1011.242,23.2,6.64,0,0,380,93.1,-25.09,27.16,22.91,296.1,286.8,-52.25,0.245,354.9,120.3,234.6,410.5,462.8,0,7.75,134.1,134.1,23.4,255,0
